,energy,key,speechiness,acousticness,instrumentalness,liveness,popularity
994,0.701,11,0.189,0.0321,0.0,0.144,0
995,0.717,0,0.0712,0.242,0.0,0.148,0
996,0.786,10,0.0474,0.0647,0.0,0.312,0
997,0.775,9,0.0577,0.107,0.127,0.0604,0
998,0.583,2,0.0808,0.13,0.0,0.0897,0
999,0.558,8,0.0556,0.367,0.0,0.0949,0
1000,0.708,9,0.266,0.0857,0.0,0.113,0
1001,0.573,6,0.0475,0.015,0.0,0.0911,0
1002,0.796,9,0.283,0.00637,0.0,0.279,0
1003,0.706,8,0.26,0.214,0.0,0.0799,0
1004,0.564,1,0.363,0.264,0.0,0.0967,0
1005,0.915,0,0.0869,0.00526,0.00283,0.137,0
1006,0.576,0,0.294,0.193,0.088,0.0277,0
1007,0.827,7,0.0518,5.95e-05,0.000151,0.541,0
1008,0.897,8,0.148,0.0564,0.00761,0.311,0
1009,0.915,0,0.0869,0.00526,0.00283,0.137,0
1010,0.79,8,0.071,0.00206,0.00111,0.0363,0
1011,0.821,11,0.0774,0.00123,1.23e-05,0.119,0
1012,0.879,8,0.04,0.0563,0.12,0.373,0
1013,0.962,0,0.0393,0.0175,0.263,0.049,0
1014,0.768,6,0.0401,0.0324,0.000614,0.19,0
1015,0.858,0,0.1,0.00367,0.000842,0.0266,0
1016,0.955,8,0.0281,0.00921,0.00011,0.356,0
1017,0.921,1,0.0767,0.0104,0.0,0.255,0
1018,0.751,5,0.0484,0.0261,0.00638,0.136,0
1019,0.568,0,0.0853,0.00701,0.000115,0.0698,0
1020,0.929,1,0.0346,0.0292,0.000598,0.243,0
1021,0.926,4,0.161,0.00908,0.0,0.146,0
1022,0.868,9,0.069,0.00412,0.00877,0.0279,0
1023,0.841,7,0.0892,0.0338,0.00399,0.0722,0
1024,0.774,4,0.0839,0.156,0.0,0.0517,0
1025,0.751,1,0.0545,0.0188,0.345,0.0494,0
1026,0.535,5,0.0724,0.00578,0.0,0.157,0
1027,0.391,10,0.0604,0.664,0.0,0.0719,0
1028,0.321,1,0.138,0.311,0.0,0.125,0
1029,0.564,7,0.239,0.219,0.0,0.134,0
1030,0.676,4,0.0448,0.079,0.000125,0.044,0
1031,0.518,8,0.0405,0.113,4.09e-05,0.0337,0
1032,0.616,2,0.0505,0.245,0.00033,0.0757,0
1033,0.531,7,0.0494,0.0484,0.00394,0.0893,0
1034,0.724,2,0.0661,0.0482,0.026,0.0482,0
1035,0.713,2,0.0315,0.114,0.000499,0.294,0
1036,0.503,9,0.0636,0.0786,4.59e-05,0.0484,0
1037,0.524,7,0.0457,0.0791,0.00331,0.0816,0
1038,0.538,2,0.0591,0.199,1.96e-06,0.0544,0
1039,0.516,1,0.185,0.477,0.0,0.099,0
1040,0.624,11,0.0321,0.144,0.0,0.163,0
1041,0.543,8,0.153,0.198,0.0,0.327,0
1042,0.397,1,0.0532,0.143,0.0,0.0655,0
1043,0.513,3,0.172,0.692,0.0,0.346,0
1044,0.64,3,0.0478,0.176,0.0,0.676,0
1045,0.599,3,0.0589,0.298,0.0,0.222,0
1046,0.713,6,0.0689,0.276,9.66e-06,0.105,0
1047,0.539,9,0.0243,0.238,4.99e-06,0.175,0
1048,0.679,2,0.0251,0.241,2.29e-06,0.274,0
1049,0.916,0,0.0348,0.613,0.000527,0.24,0
1050,0.446,5,0.0292,0.857,3.56e-06,0.0614,0
1051,0.795,0,0.0653,0.498,3.32e-06,0.0439,0
1052,0.861,0,0.039,0.456,0.0,0.0797,0
1053,0.343,7,0.0328,0.186,9.35e-05,0.187,0
1054,0.66,9,0.053,0.0272,0.772,0.057,0
1055,0.636,0,0.0366,0.079,0.000845,0.0639,0
1056,0.0262,11,0.0489,0.991,0.957,0.11,0
1057,0.0137,2,0.0574,0.993,0.963,0.0886,0
1058,0.00305,11,0.0572,0.993,0.96,0.138,0
1059,0.0417,11,0.0518,0.986,0.956,0.103,0
1060,0.0103,8,0.0614,0.992,0.684,0.0944,0
1061,0.096,0,0.0445,0.983,0.924,0.118,0
1062,0.0155,7,0.126,0.995,0.97,0.0691,0
1063,0.00215,4,0.104,0.996,0.958,0.0812,0
1064,0.0499,0,0.0665,0.99,0.923,0.201,0
1065,0.00281,4,0.0436,0.993,0.964,0.0823,0
1066,0.0111,5,0.0944,0.995,0.953,0.0975,0
1067,0.0723,3,0.0591,0.989,0.954,0.0887,0
1068,0.00861,10,0.154,0.995,0.968,0.0905,0
1069,0.00732,4,0.12,0.995,0.966,0.0995,0
1070,0.00343,11,0.16,0.995,0.955,0.163,0
1071,0.0546,0,0.0501,0.985,0.949,0.0999,0
1072,0.00108,8,0.155,0.993,0.957,0.114,0
1073,0.0271,1,0.0621,0.994,0.959,0.0944,0
1074,0.0437,5,0.0848,0.993,0.947,0.0942,0
1075,0.0692,5,0.114,0.981,0.943,0.0983,0
1076,0.029,11,0.072,0.994,0.958,0.0937,0
1077,0.0042,8,0.107,0.993,0.958,0.107,0
1078,0.00167,11,0.124,0.995,0.954,0.107,0
1079,0.00528,0,0.103,0.995,0.956,0.0979,0
1080,0.0106,10,0.0702,0.991,0.962,0.0985,0
1081,0.0116,5,0.0579,0.986,0.96,0.128,0
1082,0.0423,8,0.071,0.993,0.969,0.126,0
1083,0.00328,3,0.091,0.994,0.958,0.123,0
1084,0.0319,6,0.0782,0.993,0.965,0.135,0
1085,0.0194,11,0.0696,0.992,0.943,0.107,0
1086,0.00453,3,0.0712,0.994,0.961,0.146,0
1087,0.0488,5,0.0579,0.987,0.95,0.116,0
1088,0.0272,2,0.0652,0.991,0.957,0.19,0
1089,0.0602,9,0.0609,0.988,0.963,0.0968,0
1090,0.0315,11,0.0788,0.992,0.966,0.106,0
1091,0.0331,5,0.0518,0.992,0.955,0.105,0
1092,0.0386,2,0.0959,0.995,0.971,0.145,0
1093,0.00259,1,0.406,0.996,0.969,0.101,0
1094,0.0332,8,0.0479,0.994,0.955,0.117,0
1095,0.0106,9,0.0731,0.991,0.961,0.0742,0
1096,0.00304,1,0.0551,0.996,0.955,0.0815,0
1097,0.0743,8,0.0382,0.987,0.95,0.106,0
1098,0.00812,4,0.109,0.993,0.947,0.113,0
1099,0.0288,2,0.0512,0.993,0.955,0.106,0
1100,0.202,4,0.0525,0.996,0.952,0.0993,0
1101,0.0147,10,0.142,0.995,0.952,0.109,0
1102,0.0568,1,0.0409,0.989,0.955,0.0948,0
1103,0.0072,5,0.37,0.995,0.971,0.149,0
1104,0.0215,10,0.0768,0.992,0.951,0.0744,0
1105,0.028,3,0.0898,0.99,0.945,0.103,0
1106,0.96,2,0.0469,0.026,0.0281,0.0461,0
1107,0.978,5,0.0567,0.00176,0.0749,0.173,0
1108,0.948,5,0.0711,0.0354,0.0314,0.096,0
1109,0.677,9,0.0549,0.0301,0.394,0.236,0
1110,0.707,0,0.0329,0.000194,0.376,0.416,0
1111,0.931,1,0.045,0.00118,0.706,0.107,0
1112,0.464,0,0.0284,0.224,0.886,0.103,0
1113,0.2,0,0.0415,0.777,0.91,0.106,0
1114,0.472,5,0.0538,0.399,0.0303,0.981,0
1115,0.677,11,0.0762,0.655,0.884,0.684,0
1116,0.527,1,0.0348,0.23,0.00217,0.749,0
1117,0.202,5,0.037,0.591,0.00236,0.705,0
1118,0.601,7,0.206,0.491,0.749,0.684,0
1119,0.479,8,0.0279,0.154,0.0696,0.707,0
1120,0.418,2,0.0705,0.212,7.47e-05,0.723,0
1121,0.655,3,0.036,0.52,0.106,0.974,0
1122,0.446,4,0.0335,0.608,0.0452,0.707,0
1123,0.483,8,0.0464,0.428,0.000316,0.735,0
1124,0.82,1,0.0512,0.232,0.000341,0.965,0
1125,0.549,5,0.0392,0.142,0.00451,0.93,0
1126,0.942,5,0.0386,0.432,0.851,0.108,0
1127,0.947,10,0.0617,0.000248,0.789,0.0535,0
1128,0.822,5,0.0618,0.0136,0.743,0.141,0
1129,0.73,10,0.0557,0.00872,0.875,0.645,0
1130,0.728,6,0.0736,0.0309,0.00986,0.0598,0
1131,0.72,5,0.0432,0.00172,0.844,0.13,0
1132,0.672,4,0.0463,0.345,0.558,0.0905,0
1133,0.756,10,0.146,0.121,2.32e-06,0.0641,0
1134,0.711,6,0.0468,0.113,0.0,0.364,0
1135,0.699,8,0.0431,0.0139,0.000999,0.128,0
1136,0.296,3,0.0315,0.805,0.0,0.231,0
1137,0.837,0,0.0753,0.338,0.000122,0.208,0
1138,0.584,1,0.047,0.43,0.0,0.231,0
1139,0.529,2,0.0383,0.0766,0.0,0.206,0
1140,0.511,9,0.0857,0.531,5.15e-05,0.0544,0
1141,0.655,7,0.058,0.125,0.0,0.464,0
1142,0.54,0,0.0418,0.247,0.0,0.0591,0
1143,0.467,0,0.0369,0.603,0.0,0.0405,0
1144,0.781,7,0.0698,0.402,0.0,0.0575,0
1145,0.631,10,0.0244,0.593,0.0,0.0532,0
1146,0.73,7,0.167,0.35,0.0,0.25,0
1147,0.454,1,0.228,0.289,0.0,0.0922,0
1148,0.595,7,0.0558,0.143,2.32e-05,0.045,0
1149,0.652,3,0.038,0.503,1.61e-05,0.117,0
1150,0.644,9,0.0747,0.231,1.3e-06,0.0493,0
1151,0.468,9,0.0914,0.631,1.75e-06,0.0372,0
1152,0.466,5,0.0431,0.357,0.0,0.065,0
1153,0.529,6,0.128,0.0338,0.0,0.0767,0
1154,0.482,8,0.481,0.0326,0.0,0.0764,0
1155,0.503,6,0.296,0.0468,0.0,0.318,0
1156,0.529,11,0.322,0.0805,0.0,0.211,0
1157,0.523,11,0.33,0.116,0.0,0.139,0
1158,0.65,9,0.536,0.0222,0.0,0.268,0
1159,0.499,5,0.605,0.076,0.0,0.108,0
1160,0.633,1,0.377,0.123,0.0,0.0896,0
1161,0.582,2,0.381,0.126,0.0,0.123,0
1162,0.53,1,0.366,0.0852,0.0,0.18,0
1163,0.628,7,0.0617,0.174,0.0,0.127,0
1164,0.96,10,0.136,0.0153,4.24e-05,0.107,0
1165,0.487,0,0.0313,0.188,3.76e-05,0.144,0
1166,0.941,10,0.123,0.00558,0.00428,0.0606,0
1167,0.307,9,0.03,0.615,0.0,0.109,0
1168,0.447,9,0.0273,0.292,0.00305,0.125,0
1169,0.386,9,0.0372,0.0991,0.000151,0.126,0
1170,0.882,4,0.204,0.00541,4.22e-05,0.348,0
1171,0.344,9,0.0277,0.711,0.000285,0.121,0
1172,0.278,3,0.0379,0.977,0.722,0.0926,0
1173,0.277,2,0.047,0.899,0.000203,0.291,0
1174,0.253,2,0.0371,0.989,0.0115,0.129,0
1175,0.181,0,0.0625,0.971,0.529,0.264,0
1176,0.194,8,0.033,0.903,3.35e-06,0.202,0
1177,0.259,5,0.0403,0.841,0.0,0.321,0
1178,0.198,2,0.0637,0.509,3.4e-05,0.281,0
1179,0.176,8,0.0323,0.94,2.1e-06,0.18,0
1180,0.813,2,0.0365,0.243,0.0,0.188,0
1181,0.911,10,0.3,0.35,0.0,0.512,0
1182,0.654,0,0.0407,0.116,0.0,0.0752,0
1183,0.827,7,0.111,0.295,1.44e-05,0.269,0
1184,0.95,5,0.0341,0.51,0.0,0.162,0
1185,0.792,11,0.0332,0.463,1.35e-05,0.26,0
1186,0.704,1,0.0378,0.000849,0.0,0.0844,0
1187,0.356,2,0.0366,0.585,5.1e-05,0.0991,0
1188,0.711,8,0.0821,0.313,0.0,0.105,0
1189,0.371,8,0.0272,0.376,1.08e-06,0.1,0
1190,0.741,0,0.0384,0.2,2.75e-05,0.272,0
1191,0.607,0,0.0244,0.132,0.00874,0.0713,0
1192,0.792,11,0.0552,0.00772,5.2e-06,0.143,0
1193,0.436,7,0.0455,0.353,0.0,0.172,0
1194,0.627,7,0.0396,0.2,1.58e-05,0.334,0
1195,0.749,7,0.0485,0.0513,0.0,0.0844,0
1196,0.495,11,0.0457,0.0201,0.0,0.102,0
1197,0.0936,11,0.0341,0.877,2.79e-06,0.105,0
1198,0.584,11,0.195,0.0133,0.039,0.116,0
1199,0.401,1,0.26,0.0725,0.114,0.124,0
1200,0.36,1,0.131,0.00968,0.0,0.115,0
1201,0.465,1,0.0483,0.0684,0.0011,0.103,0
1202,0.417,11,0.493,0.209,0.0,0.307,0
1203,0.346,8,0.45,0.067,0.0,0.0857,0
1204,0.763,11,0.228,0.0121,0.0,0.355,0
1205,0.503,9,0.187,0.0185,0.0,0.101,0
1206,0.516,11,0.272,0.025,0.00353,0.434,0
1207,0.575,11,0.347,0.166,0.0,0.0893,0
1208,0.295,1,0.0562,0.0151,0.0,0.113,0
1209,0.448,1,0.264,0.0269,0.0,0.26,0
1210,0.0447,10,0.0543,0.982,0.00714,0.0817,0
1211,0.0537,9,0.0512,0.985,0.000132,0.0814,0
1212,0.147,10,0.0531,0.953,1.53e-06,0.142,0
1213,0.0701,5,0.0432,0.968,0.00122,0.167,0
1214,0.0543,5,0.0503,0.976,2.03e-06,0.0996,0
1215,0.061,9,0.0475,0.967,0.00102,0.114,0
1216,0.223,0,0.0428,0.955,0.00115,0.113,0
1217,0.249,4,0.0702,0.901,0.0225,0.203,0
1218,0.182,4,0.0436,0.969,0.0386,0.176,0
1219,0.148,4,0.0403,0.93,0.000113,0.0756,0
1220,0.22,2,0.0413,0.958,0.000255,0.169,0
1221,0.318,5,0.0617,0.931,0.00147,0.172,0
1222,0.14,9,0.0417,0.951,0.000182,0.349,0
1223,0.176,7,0.052,0.954,9.49e-05,0.129,0
1224,0.183,2,0.0428,0.961,0.000887,0.0899,0
1225,0.218,3,0.0433,0.959,0.00064,0.364,0
1226,0.19,2,0.0434,0.95,0.000383,0.3,0
1227,0.115,10,0.0426,0.971,0.00145,0.644,0
1228,0.137,6,0.0407,0.958,7.95e-05,0.0779,0
1229,0.651,2,0.0369,0.0348,0.0,0.113,0
1230,0.691,0,0.0295,0.0449,0.0303,0.167,0
1231,0.677,0,0.0395,0.129,0.0,0.107,0
1232,0.784,9,0.0435,0.0774,1.46e-05,0.444,0
1233,0.701,2,0.0309,0.0486,2.8e-05,0.108,0
1234,0.847,8,0.0688,0.000177,3.12e-05,0.0504,0
1235,0.887,2,0.0545,0.000424,0.0133,0.203,0
1236,0.925,11,0.0857,2.73e-05,0.00599,0.0995,0
1237,0.85,10,0.0641,0.133,1.04e-05,0.667,0
1238,0.999,2,0.145,0.000317,0.323,0.947,0
1239,0.952,1,0.121,2.07e-05,1.45e-05,0.392,0
1240,0.974,8,0.143,0.000125,0.0229,0.326,0
1241,0.986,5,0.102,0.000963,0.5,0.974,0
1242,0.954,2,0.0665,0.000183,0.00284,0.763,0
1243,0.781,2,0.0247,0.0413,2.55e-05,0.0461,0
1244,0.586,2,0.034,0.0517,2.94e-06,0.095,0
1245,0.716,7,0.0567,0.265,0.0,0.204,0
1246,0.728,8,0.0626,0.131,0.0,0.102,0
1247,0.945,5,0.0711,0.358,1.56e-06,0.0453,0
1248,0.75,4,0.0292,0.191,0.0,0.342,0
1249,0.523,3,0.0346,0.553,0.0,0.0971,0
1250,0.699,5,0.166,0.0515,0.000209,0.145,0
1251,0.751,0,0.034,0.171,3.56e-05,0.0298,0
1252,0.475,7,0.0352,0.166,0.0,0.248,0
1253,0.856,5,0.0359,0.161,1.29e-05,0.202,0
1254,0.591,0,0.0254,0.274,0.0,0.0802,0
1255,0.849,0,0.0331,0.0533,0.0,0.079,0
1256,0.829,4,0.028,0.225,0.0,0.116,0
1257,0.462,6,0.0446,0.0497,2.16e-06,0.12,0
1258,0.741,2,0.0355,0.0118,0.1,0.328,0
1259,0.931,1,0.06,0.000375,0.000124,0.068,0
1260,0.808,4,0.03,0.15,0.0,0.196,0
1261,0.622,8,0.0253,0.367,1.76e-05,0.171,0
1262,0.58,1,0.175,0.197,0.0,0.0416,0
1263,0.645,2,0.0697,0.0355,1.82e-05,0.165,0
1264,0.445,0,0.0381,0.621,0.0577,0.111,0
1265,0.676,4,0.0558,0.0119,0.9,0.0938,0
1266,0.409,1,0.112,0.0038,0.789,0.0688,0
1267,0.668,7,0.0551,0.00424,0.819,0.297,0
1268,0.932,1,0.0585,7.2e-05,0.897,0.0358,0
1269,0.455,7,0.0639,0.00046,0.909,0.0459,0
1270,0.73,9,0.0504,0.000832,0.115,0.0377,0
1271,0.519,2,0.203,0.0191,0.101,0.0829,0
1272,0.729,9,0.107,0.000347,0.591,0.0573,0
1273,0.55,11,0.0504,0.00296,0.622,0.0469,0
1274,0.598,11,0.0548,0.0017,0.275,0.0389,0
1275,0.524,5,0.035,0.791,0.0,0.0771,0
1276,0.472,2,0.0422,0.699,3.47e-06,0.157,0
1277,0.444,5,0.0286,0.647,0.0,0.0612,0
1278,0.328,7,0.449,0.497,0.0,0.155,0
1279,0.625,4,0.41,0.0757,0.0,0.116,0
1280,0.485,4,0.473,0.0404,0.0,0.0957,0
1281,0.608,4,0.281,0.162,0.0,0.149,0
1282,0.686,1,0.265,0.0216,0.0,0.118,0
1283,0.535,6,0.379,0.434,0.0,0.0575,0
1284,0.41,4,0.465,0.643,0.0,0.168,0
1285,0.633,7,0.435,0.628,0.0,0.287,0
1286,0.799,1,0.0965,0.175,0.0,0.0614,0
1287,0.484,4,0.171,0.15,0.0,0.0686,0
1288,0.843,6,0.179,0.102,9.5e-05,0.0586,0
1289,0.587,0,0.275,0.462,5.85e-06,0.0977,0
1290,0.675,1,0.0475,0.0741,0.0,0.0392,0
1291,0.515,1,0.0542,0.162,2.39e-05,0.0757,0
1292,0.633,7,0.242,0.165,3.11e-06,0.195,0
1293,0.786,0,0.25,0.448,2.85e-05,0.0506,0
1294,0.766,0,0.17,0.0394,2.65e-06,0.274,0
1295,0.901,2,0.125,0.146,0.000248,0.0715,0
1296,0.763,4,0.259,0.194,0.0,0.0836,0
1297,0.613,5,0.413,0.162,0.000448,0.0598,0
1298,0.57,5,0.415,0.24,0.0,0.1,0
1299,0.738,11,0.544,0.0502,0.0,0.164,0
1300,0.622,1,0.0932,0.0192,0.0,0.107,0
1301,0.562,2,0.54,0.38,0.0,0.19,0
1302,0.79,0,0.295,0.0521,2.62e-06,0.152,0
1303,0.779,6,0.284,0.0657,5.11e-06,0.103,0
1304,0.361,8,0.422,0.124,3e-06,0.105,0
1305,0.472,5,0.394,0.00949,6.99e-05,0.11,0
1306,0.575,5,0.0364,0.0197,0.698,0.146,0
1307,0.135,0,0.0405,0.974,0.027,0.11,0
1308,0.283,8,0.0299,0.595,0.944,0.281,0
1309,0.575,1,0.248,0.0476,5.27e-06,0.111,0
1310,0.325,11,0.2,0.0533,0.00808,0.145,0
1311,0.329,1,0.212,0.05,6.33e-05,0.379,0
1312,0.484,11,0.293,0.0174,0.0,0.336,0
1313,0.414,1,0.0821,0.053,0.000421,0.23,0
1314,0.218,1,0.282,0.129,0.0,0.326,0
1315,0.251,11,0.464,0.099,4.11e-06,0.26,0
1316,0.289,1,0.112,0.166,0.0217,0.129,0
1317,0.732,9,0.348,0.0971,0.122,0.335,0
1318,0.883,6,0.196,0.0686,0.289,0.173,0
1319,0.958,1,0.0439,0.0178,0.716,0.0553,0
1320,0.809,6,0.0485,0.0176,0.674,0.0451,0
1321,0.675,7,0.0621,2.51e-05,0.801,0.0491,0
1322,0.6,7,0.0461,0.159,0.339,0.0571,0
1323,0.476,7,0.0643,0.268,2e-05,0.0352,0
1324,0.563,6,0.164,0.051,0.000169,0.0477,0
1325,0.467,7,0.0974,0.0402,0.000294,0.0421,0
1326,0.544,7,0.0598,0.389,0.000142,0.071,0
1327,0.403,6,0.0676,0.0248,0.0,0.0644,0
1328,0.689,7,0.0457,0.156,0.331,0.0989,0
1329,0.31,5,0.0588,0.384,0.0,0.0452,0
1330,0.443,7,0.0977,0.122,0.000542,0.0271,0
1331,0.348,5,0.0695,0.197,0.0,0.348,0
1332,0.476,5,0.109,0.192,0.000131,0.0786,0
1333,0.778,9,0.0445,0.139,0.0,0.3,0
1334,0.717,3,0.0487,0.238,6.37e-06,0.0904,0
1335,0.339,0,0.0403,0.622,0.0,0.105,0
1336,0.719,7,0.0387,0.437,0.000105,0.285,0
1337,0.688,10,0.063,0.23,0.0,0.0468,0
1338,0.7,10,0.0752,0.183,8.3e-06,0.111,0
1339,0.536,5,0.0326,0.382,0.0,0.0945,0
1340,0.428,0,0.0377,0.573,0.0,0.237,0
1341,0.548,2,0.0409,0.201,1.83e-06,0.196,0
1342,0.417,0,0.0712,0.0976,0.000136,0.261,0
1343,0.718,6,0.215,0.0697,0.00193,0.0515,0
1344,0.388,2,0.0583,0.235,7.2e-06,0.0771,0
1345,0.595,11,0.0431,0.197,0.00828,0.168,0
1346,0.696,7,0.113,0.0798,0.0186,0.1,0
1347,0.618,6,0.0524,0.555,0.007,0.197,0
1348,0.427,2,0.0559,0.492,0.0,0.0565,0
1349,0.488,4,0.0445,0.377,0.0,0.0886,0
1350,0.626,5,0.179,0.0452,0.000593,0.0639,0
1351,0.35,0,0.0665,0.13,1.02e-06,0.0739,0
1352,0.553,0,0.035,1.18e-05,0.8,0.129,0
1353,0.662,2,0.0418,2.03e-06,0.575,0.218,0
1354,0.868,2,0.0569,0.000474,0.0189,0.0364,0
1355,0.726,8,0.0635,0.000825,0.00539,0.0651,0
1356,0.835,8,0.0521,0.000653,0.147,0.11,0
1357,0.968,8,0.0463,0.000228,0.0419,0.0165,0
1358,0.792,10,0.0993,0.0508,0.000477,0.0888,0
1359,0.377,2,0.469,0.151,8.25e-06,0.098,0
1360,0.375,9,0.292,0.000234,1.22e-06,0.115,0
1361,0.378,5,0.133,0.108,0.0,0.267,0
1362,0.299,7,0.385,0.203,1.78e-06,0.207,0
1363,0.587,0,0.0352,0.123,0.00931,0.107,0
1364,0.7,10,0.0426,0.00152,0.0,0.18,0
1365,0.538,11,0.336,0.046,0.0,0.131,0
1366,0.264,8,0.189,0.0789,0.0,0.135,0
1367,0.632,5,0.191,0.178,0.0,0.108,0
1368,0.748,8,0.259,0.158,0.0,0.241,0
1369,0.532,3,0.358,0.0479,0.0,0.108,0
1370,0.57,6,0.338,0.0995,0.0,0.101,0
1371,0.382,1,0.118,0.0634,2e-06,0.0925,0
1372,0.265,10,0.952,0.942,0.0,0.209,0
1373,0.781,5,0.0377,0.0322,0.0,0.0884,0
1374,0.937,1,0.0752,0.00123,0.00054,0.214,0
1375,0.794,1,0.0905,0.00374,0.0,0.311,0
1376,0.935,0,0.0569,0.0007,1.43e-06,0.167,0
1377,0.868,1,0.0303,4.37e-05,0.00062,0.233,0
1378,0.767,5,0.0393,1.88e-05,0.00128,0.0518,0
1379,0.837,1,0.0309,6.52e-05,0.106,0.154,0
1380,0.212,4,0.0375,0.941,0.0128,0.625,0
1381,0.563,8,0.0416,0.281,4.11e-05,0.696,0
1382,0.199,4,0.0356,0.806,0.00101,0.13,0
1383,0.938,8,0.0913,0.000123,5.48e-06,0.245,0
1384,0.933,8,0.0863,0.000213,0.000335,0.102,0
1385,0.932,8,0.0814,1.84e-05,0.661,0.0763,0
1386,0.919,8,0.134,0.000595,0.0,0.338,0
1387,0.747,4,0.03,0.529,0.0,0.158,0
1388,0.801,1,0.155,0.0106,2e-05,0.248,0
1389,0.596,10,0.279,0.135,0.0,0.253,0
1390,0.563,5,0.248,0.0518,0.0,0.0656,0
1391,0.65,4,0.244,0.00131,1.28e-06,0.11,0
1392,0.528,2,0.404,0.00543,0.0,0.0995,0
1393,0.612,11,0.163,0.00349,0.000407,0.127,0
1394,0.691,7,0.0279,0.297,9.27e-05,0.105,0
1395,0.643,9,0.0474,0.00857,4.92e-06,0.071,0
1396,0.781,7,0.2,0.0966,0.0,0.0448,0
1397,0.389,1,0.347,0.0639,0.0,0.324,0
1398,0.606,0,0.406,0.0522,0.0,0.109,0
1399,0.565,4,0.146,0.496,8.13e-06,0.707,0
1400,0.396,1,0.143,0.224,0.0,0.111,0
1401,0.394,9,0.756,0.307,0.0,0.144,0
1402,0.47,1,0.293,0.0989,0.0,0.116,0
1403,0.362,7,0.196,0.0519,0.0,0.195,0
1404,0.579,11,0.236,0.198,2.11e-05,0.0956,0
1405,0.457,3,0.0902,0.0348,2e-05,0.0926,0
1406,0.446,11,0.0591,0.318,0.0,0.0709,0
1407,0.454,9,0.299,0.124,0.0,0.248,0
1408,0.774,1,0.374,0.127,0.0,0.0779,0
1409,0.498,1,0.421,0.0578,0.0,0.121,0
1410,0.706,1,0.111,0.443,0.0467,0.242,0
1411,0.306,9,0.347,0.873,2.89e-05,0.109,0
1412,0.925,3,0.303,0.045,0.0,0.265,0
1413,0.886,2,0.0848,0.0444,0.000106,0.0874,0
1414,0.95,2,0.0415,0.00199,0.92,0.0787,0
1415,0.761,10,0.122,0.118,0.0,0.203,0
1416,0.0848,2,0.0336,0.985,0.793,0.111,0
1417,0.362,2,0.0456,0.797,0.899,0.216,0
1418,0.713,2,0.379,0.0415,0.0,0.348,0
1419,0.654,8,0.361,0.0375,0.0,0.137,0
1420,0.75,6,0.207,0.0781,0.0,0.0794,0
1421,0.624,7,0.193,0.0232,0.0,0.141,0
1422,0.608,0,0.345,0.0137,0.0,0.341,0
1423,0.714,2,0.299,0.0452,0.0,0.399,0
1424,0.757,1,0.385,0.143,0.0,0.376,0
1425,0.808,2,0.438,0.231,0.0,0.361,0
1426,0.49,1,0.137,0.0488,0.0,0.372,0
1427,0.652,10,0.298,0.00405,0.0323,0.252,0
1428,0.719,11,0.0411,0.0262,0.823,0.143,0
1429,0.853,0,0.356,0.00163,0.0147,0.0793,0
1430,0.943,6,0.343,7.54e-05,0.938,0.0917,0
1431,0.737,6,0.0556,0.00109,0.776,0.0415,0
1432,0.815,2,0.246,0.0095,0.0981,0.223,0
1433,0.897,9,0.0482,0.00133,0.605,0.0855,0
1434,0.6,1,0.264,0.0011,0.882,0.0403,0
1435,0.976,8,0.0434,0.000453,0.563,0.0745,0
1436,0.866,5,0.135,0.0026,0.904,0.272,0
1437,0.919,9,0.116,0.00407,0.501,0.0657,0
1438,0.527,6,0.441,0.0166,0.97,0.0837,0
1439,0.905,7,0.187,0.00763,0.94,0.069,0
1440,0.787,11,0.124,0.0018,0.882,0.0552,0
1441,0.961,7,0.394,0.00322,0.84,0.683,0
1442,0.678,1,0.206,0.187,0.0,0.0719,0
1443,0.867,7,0.0675,0.0278,0.0,0.0658,0
1444,0.788,8,0.185,0.187,0.0,0.0789,0
1445,0.783,1,0.13,0.243,0.0,0.297,0
1446,0.553,1,0.262,0.0456,0.0,0.236,0
1447,0.736,11,0.142,0.000825,0.0,0.0757,0
1448,0.753,6,0.217,0.0614,0.0,0.0806,0
1449,0.603,2,0.89,0.984,0.000174,0.834,0
1450,0.658,2,0.912,0.983,0.00335,0.937,0
1451,0.67,10,0.902,0.986,0.0279,0.858,0
1452,0.59,2,0.884,0.986,4.98e-05,0.852,0
1453,0.545,0,0.625,0.985,0.00287,0.766,0
1454,0.591,5,0.918,0.984,4.77e-05,0.881,0
1455,0.627,2,0.882,0.986,0.0311,0.915,0
1456,0.12,2,0.0389,0.739,0.861,0.104,0
1457,0.363,10,0.0576,0.000301,0.979,0.153,0
1458,0.459,8,0.0566,0.0129,0.933,0.211,0
1459,0.624,5,0.0386,0.00132,0.648,0.145,0
1460,0.316,9,0.0453,0.00112,0.861,0.155,0
1461,0.432,0,0.0334,0.475,0.444,0.233,0
1462,0.227,8,0.0371,0.989,0.939,0.102,0
1463,0.749,0,0.17,0.132,0.11,0.116,0
1464,0.775,0,0.0313,0.195,0.126,0.351,0
1465,0.892,2,0.0742,0.0686,0.0337,0.0904,0
1466,0.397,4,0.193,0.445,0.675,0.0803,0
1467,0.686,4,0.0296,0.48,0.2,0.0965,0
1468,0.686,5,0.0349,0.223,0.169,0.528,0
1469,0.468,9,0.0361,0.0402,0.747,0.251,0
1470,0.427,7,0.0371,0.91,0.966,0.325,0
1471,0.65,8,0.172,0.0782,1.03e-06,0.103,0
